Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Job Category
3.8,Sutherland,Front End Cashier,0,1,Chennai,Full Time,Frontend,Other
3.6,HCL,Front End Cashier,0,1,Chennai,Full Time,Frontend,Other
3.9,Future Retail Limited,Front End Cashier,0,1,Chennai,Full Time,Frontend,Other
3.7,Fincare Small Finanace Bank,Front End Cashier,0,1,Chennai,Full Time,Frontend,Other
4.0,First Gulf Exchange Centre,Front End Cashier,0,1,Chennai,Full Time,Frontend,Other
4.0,Fresherworld.com,Junior Front End Developer,0,1,Chennai,Full Time,Frontend,Developer
3.5,SPi Global,Junior Front End Developer,0,1,Chennai,Full Time,Frontend,Developer
4.4,F22 Labs,Junior Front End Developer,0,1,Chennai,Full Time,Frontend,Developer
3.9,Tata Consultancy Services,Front End Engineer,1,1,Chennai,Full Time,Frontend,Developer
3.6,ABCO Advisory Services India,Front End Engineer,4,1,Chennai,Full Time,Frontend,Developer
4.1,Magzter,Front End Engineer,1,1,Chennai,Full Time,Frontend,Developer
4.3,Asort,Front End Engineer,0,1,Chennai,Full Time,Frontend,Developer
4.2,Gogo,Front End Engineer,2,1,Chennai,Full Time,Frontend,Developer
4.5,Intelizest,Front End Engineer,3,1,Chennai,Full Time,Frontend,Developer
4.3,Nextazy Solutions,Front End Engineer,0,1,Chennai,Full Time,Frontend,Developer
4.0,RevenueHero,Front End Engineer,1,1,Chennai,Full Time,Frontend,Developer
4.4,Modus Create,Front End Engineer,0,1,Chennai,Full Time,Frontend,Developer
4.1,Accenture,Front End Associate,1,1,Chennai,Full Time,Frontend,Other
3.9,ICS Consultancy,Front End Associate,3,1,Chennai,Full Time,Frontend,Other
4.0,Manaran,Front End,0,1,Chennai,Full Time,Frontend,Other
4.3,Fresher,Front,0,1,Chennai,Full Time,Frontend,Other
4.4,AugRay,Front,0,1,Chennai,Full Time,Frontend,Other
4.3,Freshworks,Lead Front End Developer,5,1,Chennai,Full Time,Frontend,Developer
3.8,Capgemini,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
3.7,HCL Technologies,Front End UI Developer,2,1,Chennai,Full Time,Frontend,Developer
4.5,Zoho,Front End UI Developer,1,1,Chennai,Full Time,Frontend,Developer
4.1,EMPLOYERS,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
3.1,Xerago,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
3.5,GP Strategies,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
4.1,CanGo Networks,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
3.5,ReDIM,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
4.0,Speech and Software Technologies,Front End UI Developer,0,1,Chennai,Full Time,Frontend,Developer
3.6,ABCO Advisory Services India,Senior Front End Engineer,3,1,Chennai,Full Time,Frontend,Developer
3.2,WLT Group,Senior Front,2,1,Chennai,Full Time,Frontend,Other
3.6,BNY Mellon,Sr. Front End Developer,2,1,Chennai,Full Time,Frontend,Developer
4.3,Ziffity,Sr. Front End Developer,1,1,Chennai,Full Time,Frontend,Developer
4.9,Timeless Ventures,Front,0,1,Chennai,Full Time,Frontend,Other
3.7,HCL Technologies,Front End React Developer,1,1,Chennai,Full Time,Frontend,Developer
3.8,CTS,Front End React Developer,0,1,Chennai,Full Time,Frontend,Developer
4.8,Marisomart,Front End Web Developer/Designer,0,1,Chennai,Full Time,Frontend,Designer
4.3,Freshworks,Senior Software Engineer ,2,1,Chennai,Full Time,Frontend,Developer
4.4,Unmetric,Junior Front End Engineer,1,1,Chennai,Full Time,Frontend,Developer
4.5,HVS,Front End Service Clerk/Cashier,0,1,Chennai,Full Time,Frontend,Other
3.6,BNY Mellon,Sr Front,2,1,Chennai,Full Time,Frontend,Other
4.1,First Student,Front End Web Deceloper,2,1,Chennai,Full Time,Frontend,Other
5.0,Jorim Technology Solutions,ReactJS/Redux Front,0,1,Chennai,Full Time,Frontend,Other
4.1,First Student,UI Developer/Front End Developer,0,1,Chennai,Full Time,Frontend,Developer
3.5,Atos-Syntel,UI/Front End Developer,0,1,Chennai,Full Time,Frontend,Developer
4.1,Accenture,Front End Web Development,0,1,Chennai,Full Time,Frontend,Other
4.6,Kissflow,React Js Front End Developer,1,1,Chennai,Full Time,Frontend,Developer
4.0,Rajalakshmi Engineering College,Fresher Front End,0,1,Chennai,Full Time,Frontend,Other
4.0,Howdy,Front End Developer ,0,1,Chennai,Full Time,Frontend,Developer
3.9,Comcast,Front End Engineer III,3,1,Chennai,Full Time,Frontend,Developer
3.9,Photon,Front,1,1,Chennai,Full Time,Frontend,Other
3.8,Tata Consultancy Services (North America),Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,NTT DATA,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,DONE by NONE,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,EMPLOYERS,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,HARMAN,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.2,YES,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Self Opportunity,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.9,Verizon,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
4.0,Freshers.com,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Fresher,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,XYZ,Front End Developer ,1,1,Hyderabad,Contractor,Frontend,Developer
4.0,ValueLabs,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,ValueLabs,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Collabera,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,Intellect Design Arena,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,Dr. Reddy's,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.1,MAQ Software,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.1,MAQ Software,Front End Developer ,1,1,Hyderabad,Intern,Frontend,Developer
4.1,Virtual Employee,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,EPAM Systems,Front End Developer ,1,1,Hyderabad,Intern,Frontend,Developer
3.9,EPAM Systems,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,TIBCO Software,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.3,Fresher Than Fresh,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.5,ServiceNow,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.3,Apexon,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.4,Pramati Technologies,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
5.0,Talent Zone Consultants,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.3,Magna Infotech,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Freelance,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,PK,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,Nothing,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.7,Next Education India,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,Im a fresher stop asking me,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,ACS Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.4,Self Employment & Entrepreneur Development Society,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Phenom,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.6,Gainsight,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.3,Web Developers India,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,Software Developers,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,PurpleTalk,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Harsha,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,DynPro,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,Live Connections,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Priyanka,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.6,iB Hubs,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.1,Ferns N Petals,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.6,Keka HR,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.0,RAJA,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,Sagarsoft,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.5,Klaxon India Private Limited,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.2,Foraysoft,Front End Developer ,0,1,Hyderabad,Contractor,Frontend,Developer
4.3,The Video Editor,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Junior Engineers,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,Congruex,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.3,HRDevi Talent Acquisition,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Intense Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Anlage HRO Services,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
4.9,TIGI HR Solution,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,IT Convergence,Front End Developer ,2,1,Hyderabad,Contractor,Frontend,Developer
3.7,DLT Labs,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.9,Vinod,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,Virinchi Technologies,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.9,GE Appliances,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.9,Gemini Consulting,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.9,Lavanya,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,TalentSprint,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Wavelabs Technologies,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
3.9,Aviso,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.5,SpringML,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Frontend Design,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.6,Frugal Testing,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.7,Arth Design Build,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Forsys,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.2,INFINIMINDS,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
4.7,Scoop Technologies (India),Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.7,IBI Group,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.8,Globex Digital Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.7,GL Communications,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Sun Icon Systems,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,f1Studioz,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.5,Helius Technologies,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.7,Srikoleti Eservices,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,SAS,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,EnterPi,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.6,ISS SoftTech,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.2,InfoLogitech,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.4,UXReactor,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Netrovert Software,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.1,JD Sports Fashion,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.8,Hiregange & Associates,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Lince Soft Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Webileapps,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Teja,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.6,Vunique Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,KUNCHAM Software Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.7,My Ally,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
3.2,IoT Research Labs,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,Kratin Mobile Software Solution Pvt Ltd,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.6,Helical IT Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.8,TechnoGen IT Services,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.7,Neugene International,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.4,UV Infratech Systems,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,WTA Studios,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.4,Man Industries,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,Aptagrim Consulting,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.0,Egnify Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,T&AS Designtech Services,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.8,SportsIT,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Yumzy,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,On Device Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.7,ReactJS,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.6,Kani Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.2,Jukshio,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
1.9,EbixCash Global Services,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,Aravind Studio,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,Othain Group,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,Pick My Solar,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.8,Enfec,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.0,Modern Business Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,Mims Meat,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.3,Web Development Basics,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.0,Sharadha Terry Products,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
4.8,Edwisely,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.4,CyberBest Technology,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.6,Yagna Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,"Primesoft (Piscataway, NJ)",Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,Einsite,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,NprodaX Techonologies,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.1,interTouch,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.4,Youth Villages,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.9,VAM Systems,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.3,Adwaitham Global IT Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,ExpertEase,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,Vaaraahi Tech Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,Blockchain,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
3.5,Huddl,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
2.9,NXT Wave,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.3,Radiant Systems,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.8,CatchThatBus,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.5,Conversion Bug,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,O-I Glass,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,Recenter,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.8,C2D Software,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,SilverDoor,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.7,Devza,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
4.6,BornMonkie,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.0,OI Digital,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
2.9,Sourceeasy,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
3.9,Stockroom,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.4,Lloyd Harrington,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.8,Sunseaz Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,DeepIQ,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.6,LadderStack Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,CuriousJr,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Ikonos Technologies,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
3.7,Envisionard Companies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Lorvenka Global IT Services,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.8,Qapita,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.3,Freelancer Munna,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.7,Innostes Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.4,MacTec,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,CGCS,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,GP InfoTech,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,NiteoIT,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.9,Scintillate Informatics,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Apxor,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,Ridhan Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,CareerNaksha,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Extreme Informatics,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
5.0,Voola Software Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.4,EurAsian Software Solutions,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
5.0,WI Group,Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
5.0,Serial Experiments Emerging Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.0,CodePrism,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Oi (UK),Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
5.0,Stonedge Technologies and Robotics,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Faruk Holding,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Ysk Infotech,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,AIKNIGHTS,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.4,Nivriti Solutions Global,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,eReinsure,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.9,Activa,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Alithya,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.8,PAGO Analytics,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.0,Transtech Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,Órama,Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.3,Resource Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,iSpatial Techno Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Frontier Economics,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Daksh Energy Systems,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,Anko,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,Accenflair IT Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,C3 Experiential Learning,Front End Developer ,0,1,Hyderabad,Intern,Frontend,Developer
5.0,Jobs Vibhaga,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,True Wave,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Intrix Opex It Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,naga sai kiran,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Kushwanth,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Gantec Publishing Solutions,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
1.0,SAMA Telecom,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Mokriya,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
5.0,cygengroup,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
5.0,Jellyglass,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Soumya Ranjan Samal,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,Symphonized,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.6,Tera Torrent Technologies,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.5,FinMkt,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Azad Labs,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,KTI Systems,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.4,Studentmug,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Dr Roundz,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,WinGig,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.5,AINE AI,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Jerusha Technologies,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.0,DBAce,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,S Media Solutions,Front End Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,rithvick,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
1.0,UniLearn,Front End Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.9,Tata Consultancy Services,Front End Web Developer,1,4,Hyderabad,Full Time,Frontend,Developer
4.0,Deloitte,Front End Web Developer,1,2,Hyderabad,Full Time,Frontend,Developer
4.1,First Student,Front End Web Developer,0,2,Hyderabad,Full Time,Frontend,Developer
3.2,NewGlobe,Senior Front End Developer,3,2,Hyderabad,Full Time,Frontend,Developer
3.9,MySmartPrice,Front End Engineer,0,2,Hyderabad,Full Time,Frontend,Developer
4.2,Novartis,Front End Designer,1,2,Hyderabad,Full Time,Frontend,Designer
3.9,Tata Consultancy Services,Front,0,1,Hyderabad,Full Time,Frontend,Other
3.8,Capgemini,Front,0,1,Hyderabad,Full Time,Frontend,Other
3.8,Not Listed,Software Engineer ,0,1,Hyderabad,Full Time,Frontend,Developer
3.3,Infosys,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.3,Infosys,Front End Web Developer ,0,1,Hyderabad,Contractor,Frontend,Developer
3.8,Cognizant Technology Solutions,Front End Web Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.1,Accenture,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,Mphasis,Front End Web Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.0,Nones,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,YES,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,Freelance,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,PK,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,TeacherActive,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.1,Cigniti Inc.,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.2,Im a fresher stop asking me,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Neudesic,Front End Web Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.4,Web-Designer,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Techouts,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Frontend Design,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.3,AGS Infotech limited,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.5,Moonstone Infotech,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Allyis,Front End Web Developer,1,1,Hyderabad,Full Time,Frontend,Developer
3.4,Mahesh Edible Oil Industries,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.4,Careator Technologies,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.8,Idea Entity,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.9,Sourceeasy,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,Porter Novelli,Front End Web Developer ,1,1,Hyderabad,Contractor,Frontend,Developer
4.0,Anna IT Services,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
2.9,Ingenious,Front End Web Developer ,0,1,Hyderabad,Intern,Frontend,Developer
3.7,Cybervie,Front End Web Developer ,0,1,Hyderabad,Intern,Frontend,Developer
4.0,Ciesto Technologies,Front End Web Developer,1,1,Hyderabad,Full Time,Frontend,Developer
4.0,Al Garawi Group,Front End Web Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.0,Solar Secure Solutions,Front End Web Developer,1,1,Hyderabad,Full Time,Frontend,Developer
5.0,Wono,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
4.0,Pinite Info Solutions,Front End Web Developer,0,1,Hyderabad,Full Time,Frontend,Developer
3.7,Mphasis,Senior Front End Developer,2,1,Hyderabad,Full Time,Frontend,Developer
4.1,Nestlé,Senior Front End Developer ,0,1,Hyderabad,Contractor,Frontend,Developer
3.8,Pegasystems,Senior Front End Developer,4,1,Hyderabad,Full Time,Frontend,Developer
3.4,Menlo Technologies,Senior Front End Developer,3,1,Hyderabad,Full Time,Frontend,Developer
