Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Job Category
3.7,Jio,Lead  Developer,453,1,Bangalore,Full Time,Android,Developer
3.3,Infosys,Lead  Developer,71,1,Bangalore,Full Time,Android,Developer
4.1,GE Healthcare,Lead  Developer,265,1,Bangalore,Full Time,Android,Developer
4.3,Mobiotics,Lead  Developer,140,1,Bangalore,Full Time,Android,Developer
3.5,Airpush,Engineer,109,1,Bangalore,Full Time,Android,Developer
4.0,Dragon mobile,Engineer,18,1,Bangalore,Full Time,Android,Developer
4.3,Truecaller,Engineer,265,1,Bangalore,Full Time,Android,Developer
3.9,Tata Consultancy Services,Engineer,156,1,Bangalore,Full Time,Android,Developer
3.5,L&T Technology Services,Engineer,62,1,Bangalore,Full Time,Android,Developer
3.1,Navana Tech,Engineer,156,1,Bangalore,Full Time,Android,Developer
2.4,Mango Technologies (India),Engineer,86,1,Bangalore,Full Time,Android,Developer
3.1,Koo India,Engineer,54,1,Bangalore,Intern,Android,Developer
3.0,WorkIndia,Engineer,281,1,Bangalore,Full Time,Android,Developer
4.4,Gojek,Engineer,453,1,Bangalore,Full Time,Android,Developer
4.3,Esper,Engineer,155,1,Bangalore,Full Time,Android,Developer
4.2,Phablecare,Sr.  Developer,156,1,Bangalore,Full Time,Android,Developer
4.6,Day1 Technologies,Sr.  Developer,125,1,Bangalore,Full Time,Android,Developer
3.5,LinkCXO Global,Sr.  Developer,156,1,Bangalore,Full Time,Android,Developer
4.6,Apoxeo,Sr.  Developer,93,1,Bangalore,Full Time,Android,Developer
4.2,OkCredit,Sr.  Developer,176,1,Bangalore,Full Time,Android,Developer
3.9,Mobinius,Sr.  Developer,234,1,Bangalore,Full Time,Android,Developer
5.0,Turnip,Sr.  Developer,656,1,Bangalore,Full Time,Android,Developer
3.9,ZopSmart,Sr.  Developer,265,1,Bangalore,Full Time,Android,Developer
3.0,IRest Health Science And Technology,Senior  Engineer,140,1,Bangalore,Full Time,Android,Developer
3.6,Halodoc,Senior  Engineer,437,1,Bangalore,Full Time,Android,Developer
3.9,Publicis Sapient,Senior  Engineer,328,1,Bangalore,Full Time,Android,Developer
4.0,Directi,Senior  Engineer,468,1,Bangalore,Full Time,Android,Developer
4.4,Webloom,Senior  Engineer,125,1,Bangalore,Full Time,Android,Developer
4.0,Optimum InfoSystem,Senior  Engineer,343,1,Bangalore,Full Time,Android,Developer
3.7,BYJU'S,Senior  Engineer,265,1,Bangalore,Full Time,Android,Developer
4.2,InMobi,Senior  Engineer,593,1,Bangalore,Full Time,Android,Developer
4.1,Talview,Senior Software Engineer ,312,1,Bangalore,Full Time,Android,Developer
3.0,Payo,,69,1,Bangalore,Intern,Android,Other
3.2,Finomena,,46,1,Bangalore,Intern,Android,Other
4.1,Tealthcare,,33,1,Bangalore,Intern,Android,Other
4.0,Fedo,,22,1,Bangalore,Intern,Android,Other
3.5,Pitstop,,28,1,Bangalore,Intern,Android,Other
4.1,Wissen Infotech,,78,1,Bangalore,Full Time,Android,Other
4.2,OkCredit,,82,1,Bangalore,Intern,Android,Other
4.2,Embitel Technologies,,156,1,Bangalore,Full Time,Android,Other
4.0,Gavista Tech,,3,1,Bangalore,Intern,Android,Other
4.5,FamPay,,46,1,Bangalore,Intern,Android,Other
5.0,Zorp,& Flutter Developer,71,1,Bangalore,Intern,Android,Developer
4.0,Three Square Tech,Associate  Developer,41,1,Bangalore,Full Time,Android,Developer
4.0,Jackfruit Software Labs,Associate  Developer,31,1,Bangalore,Full Time,Android,Developer
2.0,Lithium Urban Technologies,Senior  Applications Developer,125,1,Bangalore,Full Time,Android,Developer
3.2,Oust Labs,Senior  Applications Developer,250,1,Bangalore,Full Time,Android,Developer
4.7,4baseCare,Senior  Applications Developer,93,1,Bangalore,Full Time,Android,Developer
4.1,Accenture,Senior  Applications Developer,109,1,Bangalore,Full Time,Android,Developer
4.0,Sprouter,Senior  Applications Developer,52,1,Bangalore,Full Time,Android,Developer
4.9,Infoskaters Technologies,Developer Trainee,15,1,Bangalore,Trainee,Android,Developer
4.0,Hudson Agile Technologies,Developer Trainee,18,1,Bangalore,Trainee,Android,Developer
4.1,IBM,Senior  Developer and Team Lead,218,1,Bangalore,Full Time,Android,Tech Lead
3.7,XIPHIAS Software Technologies,Senior  Developer and Team Lead,109,1,Bangalore,Full Time,Android,Tech Lead
2.0,eezylife,Sr  developer,218,1,Bangalore,Full Time,Android,Developer
3.3,Infosys,Sr  developer,73,1,Bangalore,Full Time,Android,Developer
4.1,Onsurity,Sr  developer,187,1,Bangalore,Full Time,Android,Developer
3.6,Traitsys,Trainee,37,1,Bangalore,Trainee,Android,Other
4.6,Palle Technology,Trainee,15,1,Bangalore,Trainee,Android,Other
4.3,Vatsal Technosoft,Trainee,22,1,Bangalore,Trainee,Android,Other
4.3,Vatsal Technosoft,Trainee,26,1,Bangalore,Intern,Android,Other
4.6,Palle Technology,Trainee  Developer,46,1,Bangalore,Trainee,Android,Developer
3.8,Wipro,Lead,218,1,Bangalore,Full Time,Android,Other
4.8,Rewardz,Lead,218,1,Bangalore,Full Time,Android,Other
4.0,Digiretail Software India,Lead Developer,234,1,Bangalore,Full Time,Android,Tech Lead
4.0,Live247.ai,Development,18,1,Bangalore,Intern,Android,Other
4.1,Company.com,Development,5,1,Bangalore,Intern,Android,Other
3.5,Sukoshi Mart,Development,78,1,Bangalore,Intern,Android,Other
4.5,highway delite,Development,22,1,Bangalore,Intern,Android,Other
1.0,Eye-D,Development,24,1,Bangalore,Intern,Android,Other
4.1,HealthGraph India,Development,28,1,Bangalore,Intern,Android,Other
4.0,Devidas,Development,54,1,Bangalore,Full Time,Android,Other
4.6,Jai VenkateswaraTechnologies,Development,46,1,Bangalore,Intern,Android,Other
4.0,Apprikart,Development,45,1,Bangalore,Full Time,Android,Other
4.0,Y Media Labs,Team Lead,390,1,Bangalore,Full Time,Android,Tech Lead
4.4,Gojek,Team Lead,515,1,Bangalore,Full Time,Android,Tech Lead
4.1,Accenture,Team Lead,265,1,Bangalore,Full Time,Android,Tech Lead
4.7,DreamOrbit Softech,Senior,140,1,Bangalore,Full Time,Android,Other
3.9,Mahiti Infotech,Lead  Engineer,62,1,Bangalore,Full Time,Android,Developer
3.8,Wipro,Tech Lead,234,1,Bangalore,Full Time,Android,Tech Lead
4.5,Shadowfax Technologies,Tech Lead,593,1,Bangalore,Full Time,Android,Tech Lead
4.0,BiCSoM,Tech Lead,234,1,Bangalore,Full Time,Android,Tech Lead
4.1,Accenture,Senior  Software Developer,234,1,Bangalore,Full Time,Android,Developer
3.9,DigiCollect,Full Stack  Developer,140,1,Bangalore,Full Time,Android,Developer
3.7,Larsen & Toubro,Framework Developer,125,1,Bangalore,Full Time,Android,Developer
3.8,Eximius Design,Framework Developer,73,1,Bangalore,Full Time,Android,Developer
4.7,JGDTech Private Limited,Framework Developer,46,1,Bangalore,Full Time,Android,Developer
3.8,Sasken,Framework Developer,78,1,Bangalore,Full Time,Android,Developer
3.7,HCL Technologies,Architect,234,1,Bangalore,Full Time,Android,Other
3.9,Aeronautical Development Agency,Architect,46,1,Bangalore,Full Time,Android,Other
3.8,Paytm,Architect,500,1,Bangalore,Full Time,Android,Other
3.2,Navitas Life Sciences,&amp; Flutter Developer,58,1,Bangalore,Full Time,Android,Developer
4.3,Esper,Senior Software Engineer,127,1,Bangalore,Full Time,Android,Developer
3.0,Sumukha Technologies,App Development,35,1,Bangalore,Full Time,Android,Other
3.9,Sinar Mas Group,Sr  Engineer,312,1,Bangalore,Full Time,Android,Developer
3.6,Porter,Team Leader,562,1,Bangalore,Full Time,Android,Tech Lead
3.9,ACL Digital,Technical Lead,312,1,Bangalore,Full Time,Android,Other
3.4,BlackBuck,SDE2,296,1,Bangalore,Full Time,Android,Other
4.2,InMobi,SDE2,406,1,Bangalore,Full Time,Android,Other
4.4,ShareChat,SDE2,531,1,Bangalore,Full Time,Android,Other
4.1,First Student,Web Developer/ Developer,125,1,Bangalore,Intern,Android,Developer
4.1,IBM,Applications Develpoers,31,1,Bangalore,Full Time,Android,Other
4.3,Esper,Platform Developer,50,1,Bangalore,Intern,Android,Developer
3.9,Tata Consultancy Services,Test Engineer,31,1,Bangalore,Full Time,Android,Tester
3.8,Honeywell,Senior Engineer ,156,1,Bangalore,Full Time,Android,Developer
4.3,Esper,Framework Engineer,234,1,Bangalore,Full Time,Android,Developer
4.4,Mywavia,Game Developer ,109,1,Bangalore,Full Time,Android,Developer
3.0,Roadrunnr,Testing,31,1,Bangalore,Full Time,Android,Tester
4.1,Estuate,Senior Software Engineer ,140,1,Bangalore,Full Time,Android,Developer
4.6,Appiness Interactive,Ace ,156,1,Bangalore,Full Time,Android,Other
4.0,Billiontags,Developer,22,2,Chennai,Full Time,Android,Developer
3.3,Secure Application,Developer,11,2,Chennai,Full Time,Android,Developer
4.3,O Clock Software,Developer,28,2,Chennai,Full Time,Android,Developer
4.3,7Eleven Arthasastra Technology,Developer,35,2,Chennai,Full Time,Android,Developer
3.9,Tata Consultancy Services,Developer,45,1,Chennai,Full Time,Android,Developer
3.3,Infosys,Developer,45,1,Chennai,Full Time,Android,Developer
3.3,Infosys,Developer,97,1,Chennai,Full Time,Android,Developer
4.1,Accenture,Developer,156,1,Chennai,Full Time,Android,Developer
3.8,Capgemini,Developer,35,1,Chennai,Full Time,Android,Developer
4.1,First Student,Developer,18,1,Chennai,Full Time,Android,Developer
4.5,Google,Developer,78,1,Chennai,Full Time,Android,Developer
3.8,Wipro Technologies,Developer,35,1,Chennai,Full Time,Android,Developer
4.5,Zoho,Developer,28,1,Chennai,Full Time,Android,Developer
3.8,Sutherland,Developer,31,1,Chennai,Full Time,Android,Developer
4.2,YES,Developer,63,1,Chennai,Full Time,Android,Developer
3.9,Verizon,Developer,48,1,Chennai,Full Time,Android,Developer
3.6,IGATE,Developer,95,1,Chennai,Full Time,Android,Developer
4.3,Freshworks,Developer,58,1,Chennai,Full Time,Android,Developer
3.6,Renault Nissan Technology & Business Centre,Developer,78,1,Chennai,Full Time,Android,Developer
3.7,Target,Developer,28,1,Chennai,Full Time,Android,Developer
3.8,CTS,Developer,41,1,Chennai,Full Time,Android,Developer
4.5,IIT Madras,Developer,46,1,Chennai,Full Time,Android,Developer
3.8,Sasken,Developer,78,1,Chennai,Full Time,Android,Developer
4.4,Pramati Technologies,Developer,265,1,Chennai,Full Time,Android,Developer
3.7,Prodapt Solutions,Developer,75,1,Chennai,Full Time,Android,Developer
3.7,Diverse Lynx,Developer,187,1,Chennai,Full Time,Android,Developer
4.2,None of Your Business Boutique,Developer,46,1,Chennai,Full Time,Android,Developer
3.8,Quinnox,Developer,110,1,Chennai,Full Time,Android,Developer
3.1,Financial Software & Systems,Developer,75,1,Chennai,Full Time,Android,Developer
3.9,Rajesh Motors,Developer,112,1,Chennai,Full Time,Android,Developer
3.9,Inspirisys Solutions Limited,Developer,97,1,Chennai,Full Time,Android,Developer
3.8,RAM,Developer,187,1,Chennai,Full Time,Android,Developer
3.6,Mr. Cooper,Developer,54,1,Chennai,Full Time,Android,Developer
3.7,AnywhereWorks,Developer,46,1,Chennai,Intern,Android,Developer
3.7,Kumaran Systems,Developer,18,1,Chennai,Full Time,Android,Developer
4.3,GOFRUGAL Technologies,Developer,73,1,Chennai,Full Time,Android,Developer
4.2,null (India),Developer,46,1,Chennai,Full Time,Android,Developer
4.5,Intelizign,Developer,109,1,Chennai,Full Time,Android,Developer
4.3,Full Creative,Developer,46,1,Chennai,Full Time,Android,Developer
3.8,SRM Technologies,Developer,62,1,Chennai,Full Time,Android,Developer
4.2,House of Ankit,Developer,78,1,Chennai,Intern,Android,Developer
4.0,TVS Credit Services,Developer,93,1,Chennai,Full Time,Android,Developer
4.4,doodleblue Innovations,Developer,135,1,Chennai,Intern,Android,Developer
4.3,Akal Information Systems,Developer,187,1,Chennai,Full Time,Android,Developer
3.8,Changepond,Developer,78,1,Chennai,Full Time,Android,Developer
4.2,JMR Infotech,Developer,78,1,Chennai,Full Time,Android,Developer
4.3,Fancy Fresher,Developer,46,1,Chennai,Full Time,Android,Developer
3.3,HRDevi Talent Acquisition,Developer,78,1,Chennai,Full Time,Android,Developer
4.2,Vectone Mobile,Developer,156,1,Chennai,Full Time,Android,Developer
3.9,BridgeLabz Solutions,Developer,62,1,Chennai,Full Time,Android,Developer
3.6,American Megatrends India,Developer,78,1,Chennai,Full Time,Android,Developer
4.0,NewtGlobal,Developer,109,1,Chennai,Full Time,Android,Developer
4.0,Colan Infotech,Developer,15,1,Chennai,Full Time,Android,Developer
4.2,Amtex Systems,Developer,125,1,Chennai,Full Time,Android,Developer
3.4,Softsuave,Developer,78,1,Chennai,Full Time,Android,Developer
4.1,Qube Cinema,Developer,20,1,Chennai,Intern,Android,Developer
4.1,Netmeds.com,Developer,54,1,Chennai,Full Time,Android,Developer
3.4,Comodo,Developer,125,1,Chennai,Full Time,Android,Developer
4.3,VR Careerz,Developer,46,1,Chennai,Full Time,Android,Developer
4.3,Market Simplified,Developer,93,1,Chennai,Full Time,Android,Developer
3.0,Microsense India Pvt.,Developer,46,1,Chennai,Full Time,Android,Developer
3.9,Sterling Software (India),Developer,46,1,Chennai,Full Time,Android,Developer
2.6,Satvat Infosol,Developer,67,1,Chennai,Full Time,Android,Developer
3.9,IndiaFilings.com,Developer,46,1,Chennai,Full Time,Android,Developer
3.1,Dvara Trust,Developer,62,1,Chennai,Full Time,Android,Developer
3.7,Octal Info Solution,Developer,45,1,Chennai,Full Time,Android,Developer
3.6,OASYS Cybernetics,Developer,46,1,Chennai,Full Time,Android,Developer
4.0,ProV International,Developer,78,1,Chennai,Full Time,Android,Developer
3.8,ProPhoenix Corporation,Developer,93,1,Chennai,Full Time,Android,Developer
3.7,Planys Technologies,Developer,22,1,Chennai,Intern,Android,Developer
4.7,Scoop Technologies (India),Developer,140,1,Chennai,Full Time,Android,Developer
3.4,Isolve Technologies,Developer,78,1,Chennai,Full Time,Android,Developer
3.8,Betamonks Technology Factory,Developer,26,1,Chennai,Full Time,Android,Developer
3.4,Photon,Developer,127,1,Chennai,Full Time,Android,Developer
4.3,GoBumpr,Developer,31,1,Chennai,Full Time,Android,Developer
4.5,Softlogic Systems,Developer,67,1,Chennai,Full Time,Android,Developer
4.4,DevelopScripts,Developer,46,1,Chennai,Full Time,Android,Developer
3.4,India Pistons,Developer,78,1,Chennai,Full Time,Android,Developer
4.5,Moonstone Infotech,Developer,62,1,Chennai,Full Time,Android,Developer
4.0,AlphaSights,Developer,33,1,Chennai,Full Time,Android,Developer
3.3,Rapid Care,Developer,39,1,Chennai,Full Time,Android,Developer
3.8,Spiceblue,Developer,140,1,Chennai,Full Time,Android,Developer
3.6,Five Star Business Finance,Developer,125,1,Chennai,Full Time,Android,Developer
3.8,IndiaNivesh,Developer,78,1,Chennai,Full Time,Android,Developer
4.2,James,Developer,18,1,Chennai,Full Time,Android,Developer
4.1,UNIQ Technologies,Developer,15,1,Chennai,Full Time,Android,Developer
3.6,Eagle Software,Developer,31,1,Chennai,Full Time,Android,Developer
3.7,Lemon Peak,Developer,15,1,Chennai,Full Time,Android,Developer
4.1,Claritaz TechLabs,Developer,140,1,Chennai,Full Time,Android,Developer
4.0,Mitosis Technologies,Developer,46,1,Chennai,Full Time,Android,Developer
3.8,Enhance IT,Developer,218,1,Chennai,Full Time,Android,Developer
3.8,MEL Systems and Services,Developer,60,1,Chennai,Full Time,Android,Developer
3.7,The Zigma Technologies India,Developer,45,1,Chennai,Full Time,Android,Developer
2.4,Bluewhale Solutions,Developer,18,1,Chennai,Full Time,Android,Developer
3.9,Bosco Soft Technologies,Developer,46,1,Chennai,Full Time,Android,Developer
4.8,Paripoorna Software Solution Service,Developer,22,1,Chennai,Full Time,Android,Developer
4.6,Aequalis,Developer,50,1,Chennai,Full Time,Android,Developer
4.6,Vajro,Developer,62,1,Chennai,Full Time,Android,Developer
3.0,WHITEFONT TECHNOLOGIES,Developer,50,1,Chennai,Full Time,Android,Developer
3.0,Phoenix Medical Systems,Developer,43,1,Chennai,Full Time,Android,Developer
3.8,PickZy,Developer,78,1,Chennai,Intern,Android,Developer
4.7,TCARE,Developer,62,1,Chennai,Full Time,Android,Developer
3.6,SportsMechanics,Developer,93,1,Chennai,Full Time,Android,Developer
3.5,ReDIM,Developer,46,1,Chennai,Full Time,Android,Developer
3.7,Sushee Infra,Developer,46,1,Chennai,Full Time,Android,Developer
4.4,Madurai Kamaraj University,Developer,37,1,Chennai,Full Time,Android,Developer
3.8,Hard n Soft Technologies,Developer,46,1,Chennai,Full Time,Android,Developer
3.0,TRS Forms & Services,Developer,203,1,Chennai,Full Time,Android,Developer
3.5,Ameer Technology,Developer,62,1,Chennai,Full Time,Android,Developer
3.1,Monexo,Developer,46,1,Chennai,Full Time,Android,Developer
3.7,Hon Hai,Developer,150,1,Chennai,Full Time,Android,Developer
4.7,DowTechie,Developer,39,1,Chennai,Full Time,Android,Developer
4.0,ORGware,Developer,48,1,Chennai,Full Time,Android,Developer
3.5,Spider India,Developer,71,1,Chennai,Full Time,Android,Developer
4.3,Elektronik LAB,Developer,54,1,Chennai,Full Time,Android,Developer
4.6,Smart Gladiator,Developer,37,1,Chennai,Full Time,Android,Developer
4.4,Celexsa Technologies,Developer,33,1,Chennai,Full Time,Android,Developer
3.3,Femtosoft Technologies,Developer,46,1,Chennai,Full Time,Android,Developer
4.0,Rax-Tech International,Developer,48,1,Chennai,Full Time,Android,Developer
3.0,Rifluxyss,Developer,93,1,Chennai,Full Time,Android,Developer
4.4,ABGI Group,Developer,171,1,Chennai,Full Time,Android,Developer
4.2,9Logic Technologies Inc,Developer,155,1,Chennai,Full Time,Android,Developer
3.9,Hotfoot Technology Solutions,Developer,78,1,Chennai,Full Time,Android,Developer
4.6,Ninos IT Solution,Developer,62,1,Chennai,Full Time,Android,Developer
4.0,St Global Technologies,Developer,140,1,Chennai,Full Time,Android,Developer
4.9,Building Blocks Software,Developer,78,1,Chennai,Full Time,Android,Developer
3.6,Moving Walls,Developer,93,1,Chennai,Full Time,Android,Developer
4.2,X-Value Technologies,Developer,58,1,Chennai,Full Time,Android,Developer
3.2,Datayaan,Developer,31,1,Chennai,Full Time,Android,Developer
3.9,Sciflare Technologies,Developer,31,1,Chennai,Full Time,Android,Developer
4.0,Nadhi Technologies,Developer,46,1,Chennai,Full Time,Android,Developer
3.3,Sun Group,Developer,46,1,Chennai,Full Time,Android,Developer
4.3,Ziontech Solutions,Developer,93,1,Chennai,Full Time,Android,Developer
4.3,Thulir Software Technologies,Developer,15,1,Chennai,Full Time,Android,Developer
3.3,Digival Solutions,Developer,93,1,Chennai,Full Time,Android,Developer
2.7,MSFL,Developer,46,1,Chennai,Full Time,Android,Developer
4.2,NFN Labs,Developer,153,1,Chennai,Full Time,Android,Developer
3.7,Twinkle Software Solutions,Developer,62,1,Chennai,Full Time,Android,Developer
4.5,Ahaguru Educational technology,Developer,54,1,Chennai,Full Time,Android,Developer
3.7,Oomsys Technologies,Developer,16,1,Chennai,Full Time,Android,Developer
3.7,Triton Information Technology Solutions,Developer,41,1,Chennai,Full Time,Android,Developer
3.9,Sure Tech Services,Developer,31,1,Chennai,Intern,Android,Developer
4.0,Onto Technologies,Developer,140,1,Chennai,Full Time,Android,Developer
4.3,OG Software Solutions,Developer,33,1,Chennai,Full Time,Android,Developer
4.3,Ontrack Technologies,Developer,61,1,Chennai,Full Time,Android,Developer
3.8,Veltrod Software Services,Developer,76,1,Chennai,Full Time,Android,Developer
3.6,Strobilanthes,Developer,78,1,Chennai,Full Time,Android,Developer
4.9,Unipro,Developer,62,1,Chennai,Full Time,Android,Developer
4.5,Compunet Connections,Developer,15,1,Chennai,Full Time,Android,Developer
3.5,Institute for Industry,Developer,15,1,Chennai,Full Time,Android,Developer
4.0,AppyHub Technology Solutions,Developer,30,1,Chennai,Full Time,Android,Developer
4.0,IStrides,Developer,45,1,Chennai,Full Time,Android,Developer
2.2,Shade Six Interactive,Developer,48,1,Chennai,Intern,Android,Developer
5.0,Akonect,Developer,56,1,Chennai,Full Time,Android,Developer
5.0,Centative,Developer,15,1,Chennai,Full Time,Android,Developer
4.3,Southern Cross Group (Austraila),Developer,31,1,Chennai,Full Time,Android,Developer
3.5,Shanti,Developer,78,1,Chennai,Full Time,Android,Developer
5.0,"Dr. Mustafa A. Hammad, MD",Developer,93,1,Chennai,Full Time,Android,Developer
2.8,BlueMarble Smartware,Developer,46,1,Chennai,Full Time,Android,Developer
3.0,VAMO Systems,Developer,46,1,Chennai,Full Time,Android,Developer
4.3,Infocareer,Developer,46,1,Chennai,Full Time,Android,Developer
4.0,Connective Links Technology,Developer,88,1,Chennai,Full Time,Android,Developer
3.8,Gingerbox Mobility,Developer,56,1,Chennai,Full Time,Android,Developer
4.0,Illusion Spot Line,Developer,46,1,Chennai,Full Time,Android,Developer
5.0,FocuzAR Solution,Developer,93,1,Chennai,Full Time,Android,Developer
3.1,HSS Hi-Tech Security Solutions,Developer,28,1,Chennai,Full Time,Android,Developer
4.9,Splendio,Developer,31,1,Chennai,Full Time,Android,Developer
4.0,Bytesflow Technologies,Developer,39,1,Chennai,Full Time,Android,Developer
3.0,Looperex,Developer,181,1,Chennai,Full Time,Android,Developer
4.0,InfoNix WebLab,Developer,46,1,Chennai,Full Time,Android,Developer
4.0,VASS,Developer,22,1,Chennai,Full Time,Android,Developer
4.0,Tech Brain Technologies,Developer,88,1,Chennai,Full Time,Android,Developer
4.0,Ramkys Tech,Developer,180,1,Chennai,Full Time,Android,Developer
4.0,Thylaksoft,Developer,109,1,Chennai,Full Time,Android,Developer
2.7,The Fund for Global Human Rights,Developer,37,1,Chennai,Intern,Android,Developer
4.0,Tekcyber,Developer,86,1,Chennai,Full Time,Android,Developer
3.3,Ganymede,Developer,50,1,Chennai,Full Time,Android,Developer
5.0,WisOpt,Developer,101,1,Chennai,Full Time,Android,Developer
4.0,Hns Technology Services,Developer,61,1,Chennai,Full Time,Android,Developer
4.0,Axcensa,Developer,359,1,Chennai,Full Time,Android,Developer
3.6,Silvestre Labs,Developer,93,1,Chennai,Full Time,Android,Developer
4.0,Developer,Developer,62,1,Chennai,Full Time,Android,Developer
4.0,WHy,Developer,46,1,Chennai,Full Time,Android,Developer
5.0,NextApp Services,Developer,16,1,Chennai,Full Time,Android,Developer
3.0,Coding Studio,Developer,93,1,Chennai,Full Time,Android,Developer
4.0,Insicle,Developer,93,1,Chennai,Full Time,Android,Developer
4.0,Sumit Mehra,Developer,58,1,Chennai,Intern,Android,Developer
4.0,Emsang Enterprises,Developer,31,1,Chennai,Full Time,Android,Developer
5.0,SlashIO,Developer,35,1,Chennai,Full Time,Android,Developer
1.5,Smartx Connected Products,Developer,15,1,Chennai,Intern,Android,Developer
4.0,Mr Srinivas,Developer,35,1,Chennai,Intern,Android,Developer
4.0,Infocerv,Developer,31,1,Chennai,Full Time,Android,Developer
4.0,Crakle Technologies,Developer,125,1,Chennai,Full Time,Android,Developer
3.8,ProjectCentre,Developer,24,1,Chennai,Full Time,Android,Developer
4.0,Mabliz,Developer,78,1,Chennai,Full Time,Android,Developer
2.0,Limras Eronet Broadband Service,Developer,62,1,Chennai,Full Time,Android,Developer
4.0,Eseva,Developer,31,1,Chennai,Full Time,Android,Developer
4.0,hghvh,Developer,31,1,Chennai,Full Time,Android,Developer
4.0,Omniproedge Software Services,Developer,56,1,Chennai,Full Time,Android,Developer
4.2,Contus,Senior  Developer,112,4,Chennai,Full Time,Android,Developer
2.6,SMAAT APPS,Senior  Developer,62,3,Chennai,Full Time,Android,Developer
4.2,Contus,Applications Developer,50,3,Chennai,Full Time,Android,Developer
3.8,Cognizant Technology Solutions,Senior  Developer,108,2,Chennai,Full Time,Android,Developer
3.8,LTI,Senior  Developer,171,2,Chennai,Full Time,Android,Developer
3.9,Photon,Senior  Developer,171,2,Chennai,Full Time,Android,Developer
4.0,Android Developer,Senior  Developer,46,2,Chennai,Full Time,Android,Developer
3.9,Biz Impact Cloud Solutions,Senior  Developer,63,2,Chennai,Full Time,Android,Developer
4.0,Android Developer,Junior  Developer,30,2,Chennai,Full Time,Android,Developer
3.4,IVY Mobility,Software Engineer,30,1,Chennai,Full Time,Android,Developer
4.4,OptiSol Business Solutions Private Limited,Software Engineer,28,1,Chennai,Full Time,Android,Developer
4.1,Firstlight Media,Software Engineer ,109,1,Chennai,Full Time,Android,Developer
3.6,GoDB Tech,Software Developer,84,1,Chennai,Full Time,Android,Developer
4.3,Elektronik LAB,Software Developer,46,1,Chennai,Full Time,Android,Developer
4.4,T Cube,Software Developer ,93,1,Chennai,Intern,Android,Developer
4.1,Accenture,Senior  Developer,234,1,Chennai,Full Time,Android,Developer
3.7,HCL Technologies,Senior  Developer,125,1,Chennai,Full Time,Android,Developer
3.7,Virtusa,Senior  Developer,63,1,Chennai,Full Time,Android,Developer
4.0,UST,Senior  Developer,125,1,Chennai,Full Time,Android,Developer
4.5,Zoho,Senior  Developer,187,1,Chennai,Full Time,Android,Developer
4.3,Freshworks,Senior  Developer,171,1,Chennai,Full Time,Android,Developer
3.5,CSS Corporation,Senior  Developer,93,1,Chennai,Full Time,Android,Developer
4.1,PayPal,Senior  Developer,250,1,Chennai,Full Time,Android,Developer
3.9,Cognizant,Senior  Developer,187,1,Chennai,Full Time,Android,Developer
3.7,Infinite Computer Solutions,Senior  Developer,218,1,Chennai,Full Time,Android,Developer
3.8,Sasken,Senior  Developer,65,1,Chennai,Full Time,Android,Developer
3.6,Matrimony.com,Senior  Developer,93,1,Chennai,Full Time,Android,Developer
4.2,Born Group,Senior  Developer,140,1,Chennai,Full Time,Android,Developer
3.8,Sulekha.com,Senior  Developer,156,1,Chennai,Full Time,Android,Developer
4.1,Ameex,Senior  Developer,93,1,Chennai,Full Time,Android,Developer
3.5,EMIS Group,Senior  Developer,203,1,Chennai,Full Time,Android,Developer
3.8,Novac Technology Solutions,Senior  Developer,62,1,Chennai,Full Time,Android,Developer
4.4,OptiSol Business Solutions Private Limited,Senior  Developer,93,1,Chennai,Full Time,Android,Developer
4.0,Solverminds Solutions & Technologies Pvt,Senior  Developer,62,1,Chennai,Full Time,Android,Developer
4.2,Murugappa Group,Senior  Developer,78,1,Chennai,Full Time,Android,Developer
4.1,Magzter,Senior  Developer,109,1,Chennai,Full Time,Android,Developer
3.8,SeeHash,Senior  Developer,75,1,Chennai,Full Time,Android,Developer
4.1,Claritaz TechLabs,Senior  Developer,125,1,Chennai,Full Time,Android,Developer
4.5,Intelizest,Senior  Developer,78,1,Chennai,Full Time,Android,Developer
4.6,Aequalis,Senior  Developer,110,1,Chennai,Full Time,Android,Developer
4.8,Eloka Enterprises,Senior  Developer,93,1,Chennai,Full Time,Android,Developer
3.2,BitCot,Senior  Developer,187,1,Chennai,Full Time,Android,Developer
4.0,Vsolv Engineering,Senior  Developer,125,1,Chennai,Full Time,Android,Developer
5.0,ReelBox Media Entertainment Pvt. Ltd,Senior  Developer,31,1,Chennai,Full Time,Android,Developer
4.3,Tillid,Senior  Developer,125,1,Chennai,Full Time,Android,Developer
4.8,Pyramidion Solutions,Senior  Developer,46,1,Chennai,Full Time,Android,Developer
4.0,Ginger,Senior  Developer,78,1,Chennai,Full Time,Android,Developer
4.2,Finserv,Senior  Developer,78,1,Chennai,Full Time,Android,Developer
4.2,AppNeta,Senior  Developer,45,1,Chennai,Full Time,Android,Developer
4.0,dont want to say,Senior  Developer,69,1,Chennai,Full Time,Android,Developer
4.0,Nelsonin Research Pvt Ltd,Senior  Developer,46,1,Chennai,Full Time,Android,Developer
4.1,First Student,Junior  Developer,93,1,Chennai,Full Time,Android,Developer
3.9,BlackNGreen,Junior  Developer,62,1,Chennai,Full Time,Android,Developer
